% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.555414950e+07 +6.555414950e+07 +6.555409456e+07 +6.555409456e+07 +1.3673e+00 +3.9773e+00 -3.9620e+00 +2.7184e+00 -4.6793e+00 -3.5625e+00 -5.2608e-01 -1.9107e+00 +4.4489e+00 -4.8032e+00 -4.6466e+00 +2.8980e+00 -4.6587e-01 -4.8815e-01 +4.4844e+00 -3.4738e+00 -2.1410e+00 -1.0560e+00 -4.4411e+00 +2.4397e+00
2 +3.251796588e+06 +3.251796588e+06 +3.251741648e+06 +3.251741648e+06 -4.5167e+00 -2.5770e+00 -3.0965e+00 +3.6618e-01 +3.3428e+00 -3.3683e-01 +1.2775e+00 -7.0850e-02 -1.3031e+00 -3.7386e+00 -3.8000e+00 +9.2753e-01 +2.7668e+00 +7.2995e-01 +2.9377e+00 +2.6825e+00 +3.4101e+00 -7.0192e-01 +1.7122e+00 +2.2757e+00
121 +1.817207837e+06 +1.817207837e+06 +1.817152897e+06 +1.817152897e+06 -2.2367e+00 -3.9732e+00 -3.7345e+00 -1.2448e+00 +1.5946e+00 -4.3776e+00 -3.6628e-01 +1.9540e+00 +5.0722e-02 -5.5687e-01 -3.3470e+00 +3.8421e+00 +4.5119e+00 -3.7162e+00 -3.8694e+00 -1.2626e+00 -1.6466e+00 -2.2103e+00 -3.8111e+00 +3.3177e+00
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.161705757e+06 +6.161705757e+06 +6.161764887e+06 +6.161764887e+06 +4.4996e+00 +1.3511e+00 +4.1665e+00 +1.4791e-01 +3.4343e+00 -4.6339e+00 +2.6998e+00 -3.0617e+00 -4.9810e+00 +1.8949e+00 +5.4470e-02 +8.6295e-01 -2.3427e+00 +3.7570e+00 -1.6932e+00 -4.0703e+00 +5.6359e-02 +1.6302e+00 -1.8548e+00 +2.9433e+00
18 +3.841198432e+06 +3.841198432e+06 +3.841257562e+06 +3.841257562e+06 +1.5553e-02 +5.8945e-01 -2.0814e-02 -4.2630e+00 -4.0830e+00 -2.2682e+00 -1.9865e+00 -4.5297e-01 -4.1884e+00 -3.2948e+00 -3.2365e+00 -4.0242e+00 -4.9441e+00 -4.0565e+00 -3.2511e+00 -2.2138e-01 -1.0726e-01 -3.8839e+00 +7.8714e-01 +1.0616e+00
137 +2.305394252e+06 +2.305394252e+06 +2.305453382e+06 +2.305453382e+06 +2.5946e-01 -1.2958e+00 +3.9734e-01 +3.2885e+00 +1.6271e+00 +9.7051e-01 +8.0805e-01 -4.0895e+00 +3.9293e+00 -4.2447e+00 +3.9165e+00 -4.4689e+00 -4.1969e+00 -2.3595e+00 -4.1365e+00 -3.5946e+00 +7.7879e-01 +1.1617e+00 -3.1123e+00 +4.1111e+00
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.947265610e+07 +1.947265610e+07 +1.947216457e+07 +1.947216457e+07 -2.4410e+00 -3.1433e+00 +1.7572e+00 +2.1008e+00 +4.4263e+00 -1.7840e+00 -2.3390e+00 +1.2377e+00 +3.3092e+00 +2.8200e+00 -2.4790e+00 +2.0233e+00 +4.4641e+00 +4.8702e-01 -2.5472e+00 +2.2116e+00 +4.3368e+00 -2.4483e-01 -3.7539e+00 -4.7011e+00
2 +6.417721334e+06 +6.417721334e+06 +6.417229804e+06 +6.417229804e+06 -4.7140e+00 +1.6098e+00 +1.1615e+00 +4.2587e+00 +2.8275e+00 +5.4446e-01 +3.3168e+00 +4.0819e+00 +2.1267e+00 +4.9161e+00 +2.0764e-01 -4.1684e+00 +2.5391e+00 -4.4563e+00 -3.2607e+00 +3.6965e+00 +3.6480e+00 -1.4853e+00 -2.4665e+00 +1.1627e-02
17 +6.091130936e+06 +6.091130936e+06 +6.090639406e+06 +6.090639406e+06 +3.2406e+00 +3.6898e+00 +2.0827e+00 -1.1134e+00 +2.3522e+00 -4.4331e+00 -4.7387e+00 +3.4057e+00 -3.1351e+00 +7.9770e-01 +2.3363e+00 +3.3684e+00 -3.7599e+00 -3.2992e-01 +7.4044e-01 -5.1940e-01 -1.9061e+00 +2.3321e+00 +1.7644e+00 -2.0672e+00
38 +2.570834100e+06 +2.570834100e+06 +2.570342570e+06 +2.570342570e+06 -9.7277e-02 +3.0143e+00 +6.3511e-01 +2.6486e+00 +3.9737e+00 +9.8366e-01 +4.0131e+00 -2.5315e+00 -3.6458e-01 -2.9338e-01 -4.5030e-01 -1.0922e+00 +3.1494e+00 -1.8435e+00 -3.9488e-01 -1.6028e+00 -3.6764e+00 +2.1183e+00 -9.4166e-01 +3.0015e+00
91 +2.499820843e+06 +2.499820843e+06 +2.499329313e+06 +2.499329313e+06 -1.2910e+00 +4.8503e+00 +4.8189e+00 -5.5507e-01 +1.9378e+00 -1.2061e+00 +4.3466e+00 +1.8556e+00 +2.4980e+00 +2.6604e+00 -6.2008e-01 -4.0821e+00 -2.7541e+00 -2.0168e+00 -9.5730e-01 +3.8822e-01 -3.3248e+00 -6.8801e-01 -2.8582e+00 +3.4714e+00
149 +1.452835811e+06 +1.452835811e+06 +1.452344281e+06 +1.452344281e+06 -3.1467e+00 -2.0767e-01 +4.8645e+00 +4.4326e+00 -3.4476e+00 -2.1649e+00 -2.8418e+00 -3.0659e+00 -4.0063e+00 +1.1749e+00 +4.5465e+00 -4.7954e-02 -4.7786e+00 +2.0071e+00 -1.4330e+00 -7.8078e-01 -1.2045e+00 -4.0645e+00 -4.5650e+00 -1.3621e+00
% function evaluation | noise-free fitness - Fopt (-1.702000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.731036461e+07 +6.731036461e+07 +6.731019441e+07 +6.731019441e+07 -6.0721e-01 -1.8925e+00 +4.5352e+00 +2.1781e+00 +3.7221e+00 +8.0385e-01 -1.7499e+00 -4.2236e+00 +4.3959e+00 +7.5326e-01 +2.4385e+00 +1.5410e+00 -3.7634e+00 +4.2181e+00 -4.4557e+00 -3.8801e+00 +3.9633e+00 +4.8492e+00 +1.3248e+00 -4.0716e+00
2 +8.911033217e+06 +8.911033217e+06 +8.910863017e+06 +8.910863017e+06 -2.6697e+00 +2.5973e-01 -3.8733e+00 -2.4793e+00 +3.2535e+00 +3.5283e+00 +1.9498e+00 +3.0389e+00 -2.7036e-01 +3.3760e+00 +3.4616e+00 -2.9944e+00 +2.1679e+00 -2.7692e+00 -4.5494e+00 +9.3814e-01 -4.0186e+00 +3.5308e+00 -4.1824e+00 +1.9392e+00
38 +2.252245398e+06 +2.252245398e+06 +2.252075198e+06 +2.252075198e+06 +3.0532e+00 +4.0654e+00 -1.8276e+00 -2.4523e+00 +1.1284e+00 -3.3192e+00 -2.3051e+00 +1.8850e+00 -1.1697e+00 +3.5437e+00 -1.8103e+00 +2.3767e+00 -3.6145e+00 -2.0393e+00 -4.9350e+00 -8.5127e-01 -2.6848e+00 +4.8775e+00 -3.3693e+00 +1.5051e+00
% function evaluation | noise-free fitness - Fopt (-4.697500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.062088633e+07 +6.062088633e+07 +6.062041658e+07 +6.062041658e+07 +4.1695e+00 -8.8060e-01 -2.1598e+00 +3.0024e+00 -3.3804e-01 +4.9004e+00 -4.1141e+00 -1.6683e+00 +3.3986e+00 -3.0910e+00 -1.7835e+00 +2.2100e+00 +3.0949e+00 +1.8422e+00 -3.5787e+00 +3.2758e+00 +4.5545e+00 +1.0266e+00 +4.7916e+00 +3.3626e+00
2 +1.273686345e+07 +1.273686345e+07 +1.273639370e+07 +1.273639370e+07 +2.9041e+00 +3.5345e+00 +3.0900e+00 -2.2227e+00 -4.7853e+00 +4.5758e+00 -1.1292e-01 -2.8425e+00 -2.0877e+00 -2.0443e+00 +4.0340e+00 -2.4338e-01 -9.3034e-01 -2.4985e+00 -9.1446e-01 +1.2921e+00 +4.1683e+00 +5.5315e-01 -5.0013e-02 +2.5449e+00
3 +6.416118899e+06 +6.416118899e+06 +6.415649149e+06 +6.415649149e+06 +3.4744e-01 -2.7504e+00 -2.6246e+00 -1.0300e+00 +3.1596e+00 +3.3959e+00 +6.3159e-01 +1.7999e+00 -8.9002e-01 +1.9304e+00 -3.8980e+00 +3.9781e-01 +4.5614e+00 +2.1437e-01 +1.5452e+00 +1.3385e-01 -8.2134e-02 +4.1991e+00 -2.0527e-01 -1.2498e+00
8 +3.550889433e+06 +3.550889433e+06 +3.550419683e+06 +3.550419683e+06 -4.4201e+00 +6.2395e-01 -1.3079e+00 -1.1090e+00 +7.1245e-01 +9.4500e-01 -4.2996e+00 +1.1244e+00 -3.9909e-01 -1.0856e-01 -1.6327e+00 +1.0328e+00 +4.0189e+00 -9.6366e-01 -1.9186e+00 +3.3860e+00 -3.6889e+00 +3.4493e+00 -1.1434e+00 +6.4384e-01
95 +2.493694972e+06 +2.493694972e+06 +2.493225222e+06 +2.493225222e+06 +1.0917e+00 +4.8240e+00 +1.3948e+00 -3.4205e+00 -3.9767e+00 +5.3471e-02 -1.3217e+00 +1.8314e+00 +3.3443e+00 +3.4436e+00 -2.6664e+00 +9.5861e-01 -9.1327e-01 -1.6076e+00 -3.9258e-01 +2.8327e+00 -4.4809e+00 +3.5152e+00 +1.6225e+00 -4.7945e+00
% function evaluation | noise-free fitness - Fopt (1.999100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.222521651e+07 +3.222521651e+07 +3.222541642e+07 +3.222541642e+07 +4.4034e+00 -3.9262e+00 -3.9183e+00 -3.4693e+00 -1.2668e+00 +3.8927e+00 +4.9435e+00 -4.3571e+00 +4.2479e+00 -3.3696e+00 -1.4078e+00 -4.3324e+00 -9.6423e-01 +8.3492e-02 +4.7854e+00 -3.8322e-01 +3.3362e+00 +4.9105e+00 +9.2501e-01 +3.5485e+00
2 +1.604055852e+07 +1.604055852e+07 +1.604075843e+07 +1.604075843e+07 -2.1947e+00 -1.2068e+00 -1.9731e+00 +3.3601e+00 +2.6504e+00 -4.5407e+00 -2.0040e+00 +9.4956e-01 +7.9914e-01 +2.1654e+00 +2.6652e+00 -2.9774e+00 +2.1161e+00 +4.3035e+00 -2.5695e-01 +3.3559e+00 +4.1364e+00 +1.0177e+00 -2.4090e+00 -7.7295e-01
4 +7.552715039e+06 +7.552715039e+06 +7.552914949e+06 +7.552914949e+06 -1.6615e+00 +1.4179e+00 +3.0228e+00 +2.3829e+00 -1.3904e+00 +2.6093e+00 -4.6581e+00 -7.5420e-01 +1.9870e+00 -2.9798e-01 -2.3091e+00 +1.5368e+00 -1.1638e+00 +4.4410e+00 -2.1747e+00 +3.4346e-01 -3.1966e+00 -3.4512e+00 +1.5487e+00 -9.7968e-01
6 +3.892209031e+06 +3.892209031e+06 +3.892408941e+06 +3.892408941e+06 -2.2380e+00 +2.3881e-01 -1.9245e+00 +7.4674e-01 +3.9791e+00 -1.5397e+00 -3.1455e+00 -1.5110e+00 -2.4499e+00 +4.6061e+00 +2.4520e-01 +4.1835e+00 -2.7996e+00 -1.0783e+00 -1.5986e+00 +1.8132e+00 -2.0762e+00 +4.9915e-01 -4.4156e+00 -1.6156e+00
% function evaluation | noise-free fitness - Fopt (-4.296000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.902202769e+06 +4.902202769e+06 +4.901773169e+06 +4.901773169e+06 -4.1771e+00 +2.9070e+00 -1.6093e+00 +1.6089e+00 +3.3145e+00 -1.1739e+00 -9.1955e-02 +2.0721e+00 +1.8488e+00 +1.8041e+00 -1.9483e+00 -1.3413e+00 +4.1730e+00 +2.1819e+00 +3.0427e+00 +3.5185e+00 -3.6642e-01 +2.6869e+00 +4.2896e+00 +3.1618e+00
13 +2.923825839e+06 +2.923825839e+06 +2.923396239e+06 +2.923396239e+06 +1.4923e+00 -4.9999e+00 -2.5383e+00 -4.6366e+00 -1.6409e+00 +9.4586e-01 -5.2807e-01 +6.7518e-01 -1.7971e-01 -5.8659e-01 -1.6840e+00 +1.4621e-01 +2.5117e+00 -4.6721e+00 +1.1098e+00 -5.3982e-01 +1.9985e-01 +3.2220e+00 -2.8835e+00 -1.7011e-02
66 +9.108982761e+05 +9.108982761e+05 +9.104686761e+05 +9.104686761e+05 -4.6065e+00 -7.5537e-02 -1.8136e+00 +2.6614e+00 -1.0042e+00 +1.7226e+00 +2.5173e+00 +3.6608e-01 +3.7617e+00 +4.9324e-01 +1.6493e-02 -3.6918e+00 +4.9937e+00 +4.9706e+00 -1.0663e+00 +2.8068e+00 -2.1891e+00 -3.2530e+00 +4.0787e+00 +7.9105e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.676917431e+07 +3.676917431e+07 +3.677017431e+07 +3.677017431e+07 +3.0534e+00 +1.0107e+00 -1.2027e-01 -4.4708e+00 +3.7193e+00 +7.5292e-01 -1.0001e+00 -1.1441e-01 +3.3826e+00 +3.6976e+00 +2.3466e+00 +5.0307e-01 -4.9252e+00 +3.5609e+00 -2.2056e+00 -2.4164e+00 -1.5136e+00 +8.3387e-01 -3.8219e+00 -3.9445e+00
2 +9.603276309e+06 +9.603276309e+06 +9.604276309e+06 +9.604276309e+06 -4.4144e+00 +4.5511e+00 -3.4965e+00 -4.1907e+00 -4.3800e+00 -2.8031e+00 +3.4064e+00 +3.0019e+00 +4.1852e-01 -1.5599e+00 -3.9898e+00 -2.9799e+00 -3.5973e+00 +3.0335e+00 +3.6000e+00 -1.1376e+00 -3.4892e+00 -1.4559e-01 +3.6910e+00 +2.4801e+00
72 +3.741780539e+06 +3.741780539e+06 +3.742780539e+06 +3.742780539e+06 -4.7382e+00 -3.2886e+00 -4.1285e+00 +1.2509e+00 +7.7865e-01 +4.3095e+00 +3.9366e+00 -1.1160e+00 +4.6952e+00 +3.1195e+00 +1.8948e-01 -7.4085e-01 -1.4511e+00 +2.3509e+00 +4.7624e+00 +1.2333e+00 -2.1902e+00 -3.2619e+00 +1.1936e+00 +3.8922e+00
197 +1.565484188e+06 +1.565484188e+06 +1.566484188e+06 +1.566484188e+06 -4.8979e+00 -4.3114e+00 -5.1785e-01 -4.0281e+00 +1.3776e+00 -2.3885e+00 +3.0068e+00 +4.7356e+00 +4.1755e+00 +4.3502e+00 -3.1098e+00 -2.3117e+00 -6.4119e-01 -4.3296e+00 -3.3153e+00 -4.5764e+00 +2.9416e+00 +1.0937e+00 +1.6219e+00 +2.3604e+00
% function evaluation | noise-free fitness - Fopt (1.951500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.280390342e+06 +6.280390342e+06 +6.280585492e+06 +6.280585492e+06 -1.0168e+00 +2.5416e+00 +4.5903e+00 +2.7596e+00 -3.3787e+00 +1.0983e+00 -2.4896e+00 -3.9429e+00 -4.2297e+00 +6.2292e-01 +3.0518e+00 -4.7792e-02 -3.2197e+00 +2.0541e+00 +3.4893e+00 +8.5959e-01 +3.4111e+00 -2.3397e+00 -2.7105e+00 -1.1400e+00
12 +2.822813847e+06 +2.822813847e+06 +2.823008997e+06 +2.823008997e+06 -3.5173e+00 +9.9641e-01 +2.1187e+00 +3.1176e+00 -1.1530e+00 +1.3902e+00 +2.5417e-01 -4.8088e+00 -6.2998e-01 +2.6991e+00 -2.3231e+00 -1.6497e+00 +3.2188e+00 -1.0116e+00 -1.4661e+00 +3.6017e-01 -4.7547e-01 -2.2408e-01 -9.5462e-02 -1.1717e+00
28 +8.826674761e+05 +8.826674761e+05 +8.828626261e+05 +8.828626261e+05 +2.7931e+00 +2.3267e+00 +7.3054e-02 -4.9144e+00 -2.7154e+00 +2.7438e+00 -4.7465e+00 +4.5449e+00 -4.3062e+00 -3.9873e+00 -1.7052e-01 +3.7535e+00 -9.0765e-01 -1.7403e+00 -3.1696e+00 -3.6200e+00 +6.9128e-01 +4.8606e+00 +3.3608e+00 +3.4126e-02
% function evaluation | noise-free fitness - Fopt (-4.335000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.549746535e+07 +2.549746535e+07 +2.549742200e+07 +2.549742200e+07 -4.8403e+00 +4.0699e+00 -2.5827e+00 +1.7962e+00 -2.2033e+00 +1.2049e-01 -9.5352e-01 -2.1382e+00 +4.6133e+00 -1.2402e+00 +8.7366e-01 +1.1991e+00 -1.8420e+00 +2.7918e+00 +3.8584e+00 -4.6402e+00 +3.7142e+00 +2.5282e+00 +4.5581e+00 +4.6524e+00
3 +8.068377617e+06 +8.068377617e+06 +8.068334267e+06 +8.068334267e+06 -3.0666e+00 +7.5890e-02 +2.6503e+00 +3.9432e+00 +4.3569e+00 +2.0004e+00 -3.8548e+00 +1.7828e+00 -4.1392e+00 -1.4079e+00 +1.4621e+00 -1.6905e+00 -4.1145e+00 -2.9863e+00 +4.8398e+00 +1.0619e+00 -2.0368e+00 +2.5193e+00 +1.7819e-01 -4.6472e+00
27 +3.256626875e+06 +3.256626875e+06 +3.256583525e+06 +3.256583525e+06 +2.5900e+00 +6.8980e-01 +3.8059e-01 -2.2207e+00 -4.4955e+00 +2.9664e+00 -3.5663e+00 -4.1485e+00 +4.4622e+00 +4.5933e+00 +3.8570e+00 +1.9790e+00 +4.6548e+00 +1.7103e+00 -8.8929e-01 -4.9611e+00 +1.2468e+00 +3.9437e+00 -4.5161e+00 +4.8260e-01
170 +1.751303021e+06 +1.751303021e+06 +1.751259671e+06 +1.751259671e+06 +3.7208e+00 +2.0402e+00 +1.4885e+00 -2.5082e+00 +2.9275e-01 +2.0369e+00 -3.5205e+00 -2.5573e+00 -6.9389e-01 +2.2377e+00 +4.4676e+00 +3.5715e+00 -2.0448e+00 +4.3353e+00 +7.3954e-01 +4.6380e+00 +1.4112e+00 +2.1028e+00 -3.7022e+00 -3.9332e+00
% function evaluation | noise-free fitness - Fopt (2.790900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.341962661e+07 +1.341962661e+07 +1.341990570e+07 +1.341990570e+07 -3.7847e+00 +3.0537e+00 +4.5501e+00 -3.0076e+00 +3.0880e+00 +1.5496e-01 -4.2541e-02 +3.9967e+00 +4.8110e+00 -3.4504e-01 -3.8012e+00 -1.6508e+00 -2.8663e+00 -2.0388e+00 +1.6542e+00 -2.0283e+00 +4.9470e+00 +6.0560e-01 +4.2020e+00 -1.6724e+00
