% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.055430185e+06 +3.055430185e+06 +3.055375245e+06 +3.055375245e+06 +3.3905e+00 -4.9115e+00 -3.9478e+00
2 +2.070410415e+06 +2.070410415e+06 +2.070355475e+06 +2.070355475e+06 -1.0492e+00 -2.0250e+00 +2.2918e+00
3 +3.475254105e+05 +3.475254105e+05 +3.474704705e+05 +3.474704705e+05 +4.5081e+00 -1.2775e+00 -1.3269e-01
5 +7.274130611e+04 +7.274130611e+04 +7.268636611e+04 +7.268636611e+04 -3.6077e+00 -1.1353e+00 -6.9815e-02
6 +2.967792695e+04 +2.967792695e+04 +2.962298695e+04 +2.962298695e+04 -4.7300e+00 +6.8574e-01 +4.8826e+00
14 +2.198485715e+04 +2.198485715e+04 +2.192991715e+04 +2.192991715e+04 +2.7472e+00 -2.9366e+00 -4.2190e+00
29 +1.298979513e+04 +1.298979513e+04 +1.293485513e+04 +1.293485513e+04 -1.2674e-01 -1.2492e+00 +4.1141e-01
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.347794922e+06 +5.347794922e+06 +5.347854052e+06 +5.347854052e+06 -4.6261e+00 +1.5584e+00 -4.9889e+00
4 +2.923682840e+05 +2.923682840e+05 +2.924274140e+05 +2.924274140e+05 +9.4945e-01 -1.0353e+00 +1.0198e+00
6 +1.693267955e+05 +1.693267955e+05 +1.693859255e+05 +1.693859255e+05 +9.8730e-01 -1.1083e+00 +2.0101e+00
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.744030099e+06 +8.744030099e+06 +8.743538569e+06 +8.743538569e+06 -4.0624e+00 +3.6387e+00 +1.0706e+00
2 +4.135764776e+06 +4.135764776e+06 +4.135273246e+06 +4.135273246e+06 -1.8771e+00 -2.5693e+00 -3.5646e+00
3 +2.713757513e+05 +2.713757513e+05 +2.708842213e+05 +2.708842213e+05 -4.9946e+00 -3.1398e+00 +6.9180e-01
8 +2.886271969e+04 +2.886271969e+04 +2.837118969e+04 +2.837118969e+04 -2.3725e+00 +1.5720e+00 -2.9971e+00
19 +2.380901703e+04 +2.380901703e+04 +2.331748703e+04 +2.331748703e+04 -4.0617e+00 -4.2902e+00 +1.6123e+00
24 +7.061131496e+03 +7.061131496e+03 +6.569601496e+03 +6.569601496e+03 -4.5839e+00 -2.9084e+00 +8.9205e-01
% function evaluation | noise-free fitness - Fopt (-1.702000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.118085645e+06 +2.118085645e+06 +2.117915445e+06 +2.117915445e+06 -1.8556e+00 -2.2203e+00 +1.0104e+00
5 +1.558962146e+06 +1.558962146e+06 +1.558791946e+06 +1.558791946e+06 -3.9668e-01 -2.6897e+00 -5.0215e-01
17 +2.029756615e+05 +2.029756615e+05 +2.028054615e+05 +2.028054615e+05 -3.3966e+00 -1.8921e+00 -1.2667e+00
28 +6.248477572e+04 +6.248477572e+04 +6.231457572e+04 +6.231457572e+04 -3.8620e+00 -2.9341e+00 +2.1405e+00
% function evaluation | noise-free fitness - Fopt (-4.697500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.910618035e+03 +4.910618035e+03 +4.440868035e+03 +4.440868035e+03 +7.4097e-01 -8.8934e-01 +4.1868e+00
% function evaluation | noise-free fitness - Fopt (1.999100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.954428484e+06 +5.954428484e+06 +5.954628394e+06 +5.954628394e+06 +4.5565e+00 +2.7301e+00 +3.1502e+00
15 +3.735197332e+05 +3.735197332e+05 +3.737196432e+05 +3.737196432e+05 -2.2602e+00 +4.9269e+00 -1.3229e+00
20 +1.480392528e+05 +1.480392528e+05 +1.482391628e+05 +1.482391628e+05 +1.4692e+00 +4.2494e+00 +2.4790e+00
% function evaluation | noise-free fitness - Fopt (-4.296000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.114408786e+06 +2.114408786e+06 +2.113979186e+06 +2.113979186e+06 +1.9179e+00 -2.5819e+00 +1.2792e+00
7 +1.993836374e+05 +1.993836374e+05 +1.989540374e+05 +1.989540374e+05 -3.2009e+00 -1.6954e+00 -7.4530e-01
16 +1.277744846e+05 +1.277744846e+05 +1.273448846e+05 +1.273448846e+05 +1.2433e+00 -4.5342e+00 +2.8113e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.302090473e+07 +1.302090473e+07 +1.302190473e+07 +1.302190473e+07 +2.0317e+00 +3.4981e+00 -3.8469e+00
2 +5.402623432e+06 +5.402623432e+06 +5.403623432e+06 +5.403623432e+06 +2.8580e+00 +3.9876e+00 -1.6777e+00
5 +1.601676612e+06 +1.601676612e+06 +1.602676612e+06 +1.602676612e+06 -4.0761e-01 +1.2848e+00 -3.4073e-01
13 +4.921023288e+04 +4.921023288e+04 +5.021023288e+04 +5.021023288e+04 -3.4060e+00 +3.2550e+00 -2.5521e+00
