% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.395828458e+01 +6.395828458e+01 +1.434382846e+02 +1.434382846e+02 +7.9296e-01 -4.7937e+00 -9.2527e-01 -3.6723e+00 +1.6842e+00
4 +1.569769948e+01 +1.569769948e+01 +9.517769948e+01 +9.517769948e+01 -1.8546e+00 -1.9396e+00 -2.5008e+00 +2.2650e+00 +3.4391e-02
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.137840739e+02 +1.137840739e+02 +5.082640739e+02 +5.082640739e+02 -5.9140e-01 -3.9741e+00 -9.4347e-01 -4.2810e+00 -4.2866e+00
2 +5.585633200e+01 +5.585633200e+01 +4.503363320e+02 +4.503363320e+02 -2.0706e+00 -1.7106e+00 +6.2367e-01 -8.5075e-01 -2.1259e+00
16 +3.094070188e+01 +3.094070188e+01 +4.254207019e+02 +4.254207019e+02 -4.8050e+00 -3.0093e-03 -2.4316e+00 +2.9792e+00 -3.5048e+00
25 +1.621138231e+01 +1.621138231e+01 +4.106913823e+02 +4.106913823e+02 -4.9493e+00 -3.0407e+00 -3.7845e+00 +3.0961e+00 +4.6577e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.160694550e+02 +1.160694550e+02 -1.310405450e+02 -1.310405450e+02 +1.2165e+00 -4.8649e+00 -9.2217e-01 +3.6471e+00 +2.6688e-01
3 +4.770532705e+01 +4.770532705e+01 -1.994046729e+02 -1.994046729e+02 +6.9194e-01 +3.2104e+00 +3.2696e+00 -4.9235e+00 -1.9624e+00
5 +3.480923287e+01 +3.480923287e+01 -2.123007671e+02 -2.123007671e+02 -2.2418e+00 -2.8585e+00 +5.4417e-01 +8.3291e-01 -4.1083e+00
20 +1.275198057e+01 +1.275198057e+01 -2.343580194e+02 -2.343580194e+02 -4.5333e+00 +2.6757e+00 +1.0439e+00 -1.9418e+00 -2.9322e+00
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.559051901e+01 +8.559051901e+01 -6.644948099e+01 -6.644948099e+01 -3.2595e+00 +9.8416e-01 +9.1527e-01 -3.9149e+00 +1.4154e+00
2 +5.753885199e+01 +5.753885199e+01 -9.450114801e+01 -9.450114801e+01 +2.4308e+00 +1.2717e+00 +1.1419e-01 +2.1835e+00 -3.2978e+00
4 +9.791570093e+00 +9.791570093e+00 -1.422484299e+02 -1.422484299e+02 -1.4848e+00 +3.6199e+00 -4.5146e+00 +3.2931e+00 +6.4741e-01
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.515718614e+01 +3.515718614e+01 +9.907186136e+00 +9.907186136e+00 +3.6742e+00 -3.9866e+00 -4.2972e+00 -4.4075e+00 +3.9603e+00
23 +2.461711683e+01 +2.461711683e+01 -6.328831689e-01 -6.328831689e-01 +2.2691e+00 +2.9285e+00 -4.6497e+00 -1.3781e-01 +1.5454e+00
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.017802288e+01 +2.017802288e+01 +2.240802288e+01 +2.240802288e+01 +4.5509e-01 -3.1810e+00 +1.3165e+00 +4.1931e-01 +2.8518e+00
35 +1.361408556e+01 +1.361408556e+01 +1.584408556e+01 +1.584408556e+01 +3.1949e+00 -3.8041e-01 -3.0323e+00 -1.9951e+00 +3.4113e+00
% function evaluation | noise-free fitness - Fopt (-1.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
