% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.184207439e+01 +7.184207439e+01 -3.070792561e+01 -3.070792561e+01
3 +6.007195139e+01 +6.007195139e+01 -4.247804861e+01 -4.247804861e+01
6 +3.506221726e+01 +3.506221726e+01 -6.748778274e+01 -6.748778274e+01
% function evaluation | noise-free fitness - Fopt (7.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.966593490e+01 +4.966593490e+01 +1.213559349e+02 +1.213559349e+02
6 +3.861015357e+01 +3.861015357e+01 +1.103001536e+02 +1.103001536e+02
% function evaluation | noise-free fitness - Fopt (2.140100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.690807346e+01 +4.690807346e+01 +2.609180735e+02 +2.609180735e+02
2 +3.094047098e+01 +3.094047098e+01 +2.449504710e+02 +2.449504710e+02
144 +2.342779856e+01 +2.342779856e+01 +2.374377986e+02 +2.374377986e+02
% function evaluation | noise-free fitness - Fopt (-5.848000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.429359757e+01 +5.429359757e+01 -4.186402427e+00 -4.186402427e+00
19 +3.763912376e+01 +3.763912376e+01 -2.084087624e+01 -2.084087624e+01
251 +2.415166669e+01 +2.415166669e+01 -3.432833331e+01 -3.432833331e+01
% function evaluation | noise-free fitness - Fopt (-6.130800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.025331999e+01 +5.025331999e+01 -5.628266800e+02 -5.628266800e+02
22 +3.455124554e+01 +3.455124554e+01 -5.785287545e+02 -5.785287545e+02
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.208742930e+01 +7.208742930e+01 -9.279125707e+02 -9.279125707e+02
6 +4.992215664e+01 +4.992215664e+01 -9.500778434e+02 -9.500778434e+02
7 +3.691191630e+01 +3.691191630e+01 -9.630880837e+02 -9.630880837e+02
364 +2.393542214e+01 +2.393542214e+01 -9.760645779e+02 -9.760645779e+02
% function evaluation | noise-free fitness - Fopt (-4.841800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.344062874e+01 +5.344062874e+01 -4.307393713e+02 -4.307393713e+02
4 +3.822472336e+01 +3.822472336e+01 -4.459552766e+02 -4.459552766e+02
280 +2.331679130e+01 +2.331679130e+01 -4.608632087e+02 -4.608632087e+02
% function evaluation | noise-free fitness - Fopt (-2.504000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.653103140e+01 +4.653103140e+01 +2.149103140e+01 +2.149103140e+01
7 +3.349197739e+01 +3.349197739e+01 +8.451977390e+00 +8.451977390e+00
% function evaluation | noise-free fitness - Fopt (-1.411900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.573145197e+01 +6.573145197e+01 -7.545854803e+01 -7.545854803e+01
2 +5.223244373e+01 +5.223244373e+01 -8.895755627e+01 -8.895755627e+01
26 +3.385016853e+01 +3.385016853e+01 -1.073398315e+02 -1.073398315e+02
% function evaluation | noise-free fitness - Fopt (4.889000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.597270140e+01 +3.597270140e+01 +5.248727014e+02 +5.248727014e+02
394 +2.451461417e+01 +2.451461417e+01 +5.134146142e+02 +5.134146142e+02
% function evaluation | noise-free fitness - Fopt (1.190000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.017540807e+01 +7.017540807e+01 +7.136540807e+01 +7.136540807e+01
4 +6.303275983e+01 +6.303275983e+01 +6.422275983e+01 +6.422275983e+01
40 +3.743602772e+01 +3.743602772e+01 +3.862602772e+01 +3.862602772e+01
% function evaluation | noise-free fitness - Fopt (-6.097000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.911218910e+01 +5.911218910e+01 -1.857810901e+00 -1.857810901e+00
3 +3.737599229e+01 +3.737599229e+01 -2.359400771e+01 -2.359400771e+01
188 +2.487047722e+01 +2.487047722e+01 -3.609952278e+01 -3.609952278e+01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.479843994e+01 +6.479843994e+01 +1.064798440e+03 +1.064798440e+03
2 +3.887453950e+01 +3.887453950e+01 +1.038874540e+03 +1.038874540e+03
6 +2.434388638e+01 +2.434388638e+01 +1.024343886e+03 +1.024343886e+03
% function evaluation | noise-free fitness - Fopt (5.100000000000e-01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.516974681e+01 +5.516974681e+01 +5.567974681e+01 +5.567974681e+01
7 +3.817827880e+01 +3.817827880e+01 +3.868827880e+01 +3.868827880e+01
% function evaluation | noise-free fitness - Fopt (9.318000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.458833848e+01 +4.458833848e+01 +1.377683385e+02 +1.377683385e+02
13 +3.661140016e+01 +3.661140016e+01 +1.297914002e+02 +1.297914002e+02
290 +2.471726086e+01 +2.471726086e+01 +1.178972609e+02 +1.178972609e+02
