% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.069234871e+02 +1.069234871e+02 +8.998348708e+01 +8.998348708e+01 -4.6580e+00 -1.3380e+00 +3.1163e+00 +2.6267e+00 +4.8544e+00 -1.5064e+00 -8.0735e-01 +2.4780e+00 -2.7660e+00 -1.2683e-01
2 +6.718084999e+01 +6.718084999e+01 +5.024084999e+01 +5.024084999e+01 +1.8281e-04 +8.2778e-01 +2.4840e+00 +1.0185e+00 +2.9449e+00 +2.9921e+00 +2.6392e+00 +2.2736e+00 +1.5141e-01 +4.1341e+00
5 +5.212864254e+01 +5.212864254e+01 +3.518864254e+01 +3.518864254e+01 +2.4636e-01 +1.3870e-01 +1.3189e+00 +2.9761e+00 -3.7103e+00 -2.6533e+00 -1.8378e+00 +3.0416e+00 +7.6301e-02 -4.8213e+00
6 +3.169548051e+01 +3.169548051e+01 +1.475548051e+01 +1.475548051e+01 +5.0180e-02 +4.0563e+00 +4.0317e+00 -4.3678e-01 -3.7135e+00 +3.0095e-01 -5.6947e-01 -1.7634e+00 +1.0012e+00 +2.1788e+00
33 +1.757712305e+01 +1.757712305e+01 +6.371230454e-01 +6.371230454e-01 +4.1813e+00 -2.0190e+00 -4.1655e+00 -1.9816e-01 +4.4474e+00 -1.0347e+00 +1.5797e+00 +6.8557e-01 +3.5374e+00 -1.9242e+00
51 +1.309230375e+01 +1.309230375e+01 -3.847696251e+00 -3.847696251e+00 +3.9834e+00 +2.8318e+00 +2.4426e+00 -1.6612e+00 +3.3959e+00 -1.7122e+00 +1.1129e+00 -3.3737e+00 -2.5220e-01 -4.6762e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.288557150e+01 +3.288557150e+01 +5.169557150e+01 +5.169557150e+01 -3.3678e+00 +2.1534e+00 +4.7604e+00 -2.9495e+00 -2.6725e+00 -2.3291e+00 -2.0024e+00 -4.1953e+00 +3.1722e+00 +4.2107e+00
2 +1.959087859e+01 +1.959087859e+01 +3.840087859e+01 +3.840087859e+01 +2.0816e+00 +3.4473e+00 -3.9911e+00 +3.6324e+00 -9.5924e-02 -3.9945e+00 -3.8091e+00 +9.4643e-01 +2.3766e+00 +1.6402e+00
5 +9.983868401e+00 +9.983868401e+00 +2.879386840e+01 +2.879386840e+01 -2.0571e+00 +7.7996e-01 -6.2238e-01 -1.3765e+00 +4.2322e+00 +7.9447e-01 +3.6900e+00 -1.9085e+00 +1.7706e+00 +3.4402e+00
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
