% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.341578445e+01 +4.341578445e+01 +2.647578445e+01 +2.647578445e+01
2 +3.865798002e+01 +3.865798002e+01 +2.171798002e+01 +2.171798002e+01
23 +2.115019899e+01 +2.115019899e+01 +4.210198992e+00 +4.210198992e+00
158 +1.472998879e+01 +1.472998879e+01 -2.210011212e+00 -2.210011212e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.726903036e+01 +7.726903036e+01 +9.607903036e+01 +9.607903036e+01
2 +5.290871044e+01 +5.290871044e+01 +7.171871044e+01 +7.171871044e+01
5 +2.825110783e+01 +2.825110783e+01 +4.706110783e+01 +4.706110783e+01
22 +1.904620293e+01 +1.904620293e+01 +3.785620293e+01 +3.785620293e+01
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.228631857e+01 +4.228631857e+01 +3.154363186e+02 +3.154363186e+02
2 +3.536076146e+01 +3.536076146e+01 +3.085107615e+02 +3.085107615e+02
17 +2.275979082e+01 +2.275979082e+01 +2.959097908e+02 +2.959097908e+02
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.536763936e+01 +3.536763936e+01 +7.254763936e+01 +7.254763936e+01
8 +2.265899393e+01 +2.265899393e+01 +5.983899393e+01 +5.983899393e+01
59 +1.308995527e+01 +1.308995527e+01 +5.026995527e+01 +5.026995527e+01
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.604720861e+01 +5.604720861e+01 -9.185279139e+01 -9.185279139e+01
3 +3.014850894e+01 +3.014850894e+01 -1.177514911e+02 -1.177514911e+02
19 +2.134740077e+01 +2.134740077e+01 -1.265525992e+02 -1.265525992e+02
% function evaluation | noise-free fitness - Fopt (1.162600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.044601878e+01 +7.044601878e+01 +1.867060188e+02 +1.867060188e+02
2 +2.648968486e+01 +2.648968486e+01 +1.427496849e+02 +1.427496849e+02
4 +2.442519149e+01 +2.442519149e+01 +1.406851915e+02 +1.406851915e+02
120 +1.520684813e+01 +1.520684813e+01 +1.314668481e+02 +1.314668481e+02
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.394067990e+01 +9.394067990e+01 -9.060593201e+02 -9.060593201e+02
2 +4.100457534e+01 +4.100457534e+01 -9.589954247e+02 -9.589954247e+02
5 +3.569175347e+01 +3.569175347e+01 -9.643082465e+02 -9.643082465e+02
24 +2.190799555e+01 +2.190799555e+01 -9.780920044e+02 -9.780920044e+02
% function evaluation | noise-free fitness - Fopt (-9.193000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.356770118e+01 +4.356770118e+01 -4.836229882e+01 -4.836229882e+01
4 +2.020821148e+01 +2.020821148e+01 -7.172178852e+01 -7.172178852e+01
201 +1.333766272e+01 +1.333766272e+01 -7.859233728e+01 -7.859233728e+01
% function evaluation | noise-free fitness - Fopt (1.487500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.380116018e+02 +1.380116018e+02 +2.867616018e+02 +2.867616018e+02
2 +2.484826083e+01 +2.484826083e+01 +1.735982608e+02 +1.735982608e+02
% function evaluation | noise-free fitness - Fopt (-1.483000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.305578477e+02 +1.305578477e+02 -1.774215228e+01 -1.774215228e+01
2 +3.109532979e+01 +3.109532979e+01 -1.172046702e+02 -1.172046702e+02
11 +1.778817346e+01 +1.778817346e+01 -1.305118265e+02 -1.305118265e+02
% function evaluation | noise-free fitness - Fopt (1.702000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.400873676e+02 +1.400873676e+02 +1.571073676e+02 +1.571073676e+02
2 +5.142726318e+01 +5.142726318e+01 +6.844726318e+01 +6.844726318e+01
3 +3.555371250e+01 +3.555371250e+01 +5.257371250e+01 +5.257371250e+01
78 +2.012594428e+01 +2.012594428e+01 +3.714594428e+01 +3.714594428e+01
% function evaluation | noise-free fitness - Fopt (-2.202000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.453527801e+02 +3.453527801e+02 +1.251527801e+02 +1.251527801e+02
2 +7.604787011e+01 +7.604787011e+01 -1.441521299e+02 -1.441521299e+02
4 +3.286131094e+01 +3.286131094e+01 -1.873386891e+02 -1.873386891e+02
25 +2.195040693e+01 +2.195040693e+01 -1.982495931e+02 -1.982495931e+02
% function evaluation | noise-free fitness - Fopt (-2.041000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.258504808e+01 +6.258504808e+01 +4.217504808e+01 +4.217504808e+01
2 +3.386506060e+01 +3.386506060e+01 +1.345506060e+01 +1.345506060e+01
9 +2.421737196e+01 +2.421737196e+01 +3.807371964e+00 +3.807371964e+00
72 +1.373316454e+01 +1.373316454e+01 -6.676835464e+00 -6.676835464e+00
% function evaluation | noise-free fitness - Fopt (6.081000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.679919888e+01 +2.679919888e+01 +8.760919888e+01 +8.760919888e+01
8 +2.018474490e+01 +2.018474490e+01 +8.099474490e+01 +8.099474490e+01
185 +1.317253008e+01 +1.317253008e+01 +7.398253008e+01 +7.398253008e+01
% function evaluation | noise-free fitness - Fopt (-6.176300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.853639826e+01 +4.853639826e+01 -5.690936017e+02 -5.690936017e+02
4 +2.401274110e+01 +2.401274110e+01 -5.936172589e+02 -5.936172589e+02
