% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.427740236e+05 +1.427740236e+05 +1.422275236e+05 +1.422275236e+05 -4.8859e+00 +2.7266e+00 -1.8588e+00 +2.5582e+00 +4.6643e+00 -3.2174e+00 +3.5768e-01 +2.5274e+00 +1.8551e+00 -4.4199e+00 -3.3718e+00 -3.1019e+00 +3.2240e+00 +2.1442e+00 -5.3031e-01 +4.9517e-01 +2.9440e+00 -4.8086e+00 +1.7344e+00 +2.7289e+00
8 +7.736648400e+04 +7.736648400e+04 +7.681998400e+04 +7.681998400e+04 -3.0448e+00 -9.5092e-01 +9.2485e-01 -3.9839e-01 +7.7928e-01 -1.1800e+00 -1.4035e+00 -3.5820e-01 -2.6146e+00 +2.5337e+00 -1.5322e+00 +3.8014e+00 +7.4620e-01 -4.3584e+00 +4.7610e+00 -3.2147e+00 +1.9778e+00 -2.2085e+00 +2.1701e+00 -3.3186e-01
19 +5.355024829e+04 +5.355024829e+04 +5.300374829e+04 +5.300374829e+04 +1.4235e+00 +3.5033e+00 -1.3716e+00 -4.9881e+00 -3.3179e+00 +4.7551e+00 +1.2718e+00 +1.2518e+00 +4.1163e+00 +3.3213e+00 +9.1803e-01 +2.5631e+00 -1.3628e+00 -1.7676e+00 +2.9188e+00 +1.1668e+00 +1.5565e-01 -1.0200e+00 -3.8971e+00 +2.3546e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.462882238e+05 +2.462882238e+05 +2.472882238e+05 +2.472882238e+05 +1.7521e+00 -1.6245e+00 +2.2189e-01 -3.3315e+00 +4.3368e+00 +5.1378e-01 -3.2592e+00 -1.5714e+00 +3.7408e+00 -4.7764e+00 -4.5140e-01 -5.6973e-01 +2.0844e+00 -8.3000e-01 -1.9951e+00 +3.1446e+00 +3.2216e+00 +3.2051e+00 +8.5046e-01 -5.1224e-01
5 +1.260127422e+05 +1.260127422e+05 +1.270127422e+05 +1.270127422e+05 -5.0510e-01 +4.6772e+00 -5.5328e-01 -3.4863e+00 +4.9257e+00 -3.8009e+00 -2.5643e+00 -3.3831e+00 +2.6460e+00 -4.6102e+00 +2.6052e+00 +4.4200e+00 -1.7762e+00 +3.9444e+00 -2.1666e+00 -3.7351e+00 -1.7506e+00 +4.2438e-01 -1.3042e+00 +5.4671e-01
6 +3.834638217e+04 +3.834638217e+04 +3.934638217e+04 +3.934638217e+04 -3.8153e+00 -2.1287e-01 +1.3588e+00 -3.2475e+00 -1.8463e+00 +4.0205e+00 +1.6583e+00 +2.0937e+00 -2.4874e+00 -9.4859e-01 -4.7175e+00 +1.6099e+00 +1.1316e+00 -3.3772e+00 +2.7349e-01 -2.0545e-01 -1.5220e+00 +1.9456e+00 -3.7985e+00 +2.5784e-01
% function evaluation | noise-free fitness - Fopt (2.083800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.934197417e+05 +1.934197417e+05 +1.936281217e+05 +1.936281217e+05 -2.6183e+00 -3.0161e+00 -3.9568e+00 -1.8323e+00 +2.5101e+00 +4.6719e+00 +3.6989e+00 +1.6264e+00 +4.4564e+00 -5.4105e-01 +2.5755e+00 -1.9537e+00 +1.8344e+00 +3.2881e+00 -1.7706e+00 -3.4809e+00 -3.8666e+00 +3.0493e+00 -3.0424e+00 +1.0598e+00
5 +8.462784474e+04 +8.462784474e+04 +8.483622474e+04 +8.483622474e+04 -3.1198e+00 +1.0573e+00 +3.2424e+00 -4.4037e+00 -7.8302e-01 +3.6887e+00 +1.5486e+00 +2.7368e+00 -4.8088e+00 +4.1896e+00 +6.7324e-02 +1.8612e+00 +1.1147e+00 -7.3486e-02 +3.7225e+00 +2.6641e+00 +3.1347e+00 -3.0247e+00 +2.0219e+00 -1.0810e+00
26 +5.762581639e+04 +5.762581639e+04 +5.783419639e+04 +5.783419639e+04 -2.8442e+00 -3.4497e+00 +4.1256e+00 +1.7152e+00 -3.1158e+00 +4.5892e+00 +4.4442e+00 +1.4635e-01 -3.7847e+00 -1.1412e+00 +3.5772e+00 +3.6815e+00 -5.2355e-01 -3.0973e+00 +2.5878e+00 -3.5689e-01 +8.9596e-01 -1.7603e+00 -9.5250e-01 +3.0706e+00
% function evaluation | noise-free fitness - Fopt (-1.449600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.344620975e+05 +2.344620975e+05 +2.343171375e+05 +2.343171375e+05 -1.4020e+00 +1.2751e+00 -3.6104e+00 -6.7591e-01 +2.0029e-01 -1.2558e+00 +2.1012e+00 -1.4171e+00 -4.0328e+00 +2.0454e+00 -3.4600e+00 +4.8029e+00 +3.2220e+00 +2.1655e+00 +4.2971e+00 -1.8488e+00 -1.1586e+00 +1.5921e+00 -4.6015e+00 +1.0941e+00
