% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.249275446e+03 +3.249275446e+03 +2.702775446e+03 +2.702775446e+03 +4.8098e+00 +4.4854e+00
8 +2.107728419e+03 +2.107728419e+03 +1.561228419e+03 +1.561228419e+03 +3.5241e+00 +1.4069e+00
11 +9.843654725e+02 +9.843654725e+02 +4.378654725e+02 +4.378654725e+02 -3.1607e+00 -6.3770e-02
20 +2.481875344e+01 +2.481875344e+01 -5.216812466e+02 -5.216812466e+02 +2.7367e+00 +3.0777e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.212371896e+04 +9.212371896e+04 +9.312371896e+04 +9.312371896e+04 +3.1197e+00 -2.8400e+00
3 +1.835664554e+04 +1.835664554e+04 +1.935664554e+04 +1.935664554e+04 -2.1802e+00 -1.5127e+00
5 +5.790236504e+03 +5.790236504e+03 +6.790236504e+03 +6.790236504e+03 +1.4944e+00 +4.3319e+00
6 +1.991034921e+03 +1.991034921e+03 +2.991034921e+03 +2.991034921e+03 -3.8212e+00 +2.3680e+00
9 +1.410465625e+02 +1.410465625e+02 +1.141046562e+03 +1.141046562e+03 -3.0836e+00 +1.2861e+00
12 +3.759445355e+00 +3.759445355e+00 +1.003759445e+03 +1.003759445e+03 +2.4511e+00 +2.7142e+00
18 +1.757441707e+00 +1.757441707e+00 +1.001757442e+03 +1.001757442e+03 -2.2534e+00 +1.7473e+00
% function evaluation | noise-free fitness - Fopt (2.083800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.979501646e+04 +3.979501646e+04 +4.000339646e+04 +4.000339646e+04 -1.3258e+00 -2.3107e+00
4 +1.803341734e+04 +1.803341734e+04 +1.824179734e+04 +1.824179734e+04 -3.4755e+00 +3.9873e+00
