% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.300683737e+02 +4.300683737e+02 +4.208583737e+02 +4.208583737e+02 -3.4212e+00 -6.9021e-01 +1.6942e-01 -3.2290e+00 -6.4786e-01 +3.0066e-01 +3.1240e+00 +2.4322e+00 -1.3407e+00 -1.2282e+00 -1.7998e+00 +4.4211e-01 +3.4769e+00 -1.7698e+00 +2.3085e+00 -4.5129e+00 -1.8955e+00 -4.6202e+00 +2.5775e+00 +1.0335e+00
4 +2.678014515e+02 +2.678014515e+02 +2.585914515e+02 +2.585914515e+02 +1.4826e+00 -3.9300e+00 -3.5061e+00 +1.2379e+00 -3.9110e+00 +1.9965e+00 +1.7915e+00 -1.0478e+00 -6.1619e-01 -4.2040e+00 +1.0213e+00 -2.4206e+00 +2.9392e+00 +4.0424e+00 +2.8606e+00 -2.7150e+00 +3.2518e+00 +4.5784e+00 -1.0306e+00 +8.3086e-01
% function evaluation | noise-free fitness - Fopt (6.559900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.765013417e+02 +2.765013417e+02 +9.324913417e+02 +9.324913417e+02 +3.2717e+00 -4.8853e+00 +1.4362e+00 -3.7951e+00 +2.6249e+00 +2.1702e-01 -2.2288e-01 -7.0672e-01 -4.8789e+00 -2.8718e+00 -4.4290e+00 +3.7406e+00 +2.3640e+00 +9.2441e-01 -4.9314e+00 +4.0796e+00 -2.8758e+00 -2.1007e+00 +1.8818e+00 +4.9388e+00
4 +2.357174666e+02 +2.357174666e+02 +8.917074666e+02 +8.917074666e+02 -1.5157e+00 -3.2016e+00 -4.4810e+00 +3.7775e+00 -1.7699e+00 +4.8951e+00 -4.9378e+00 -3.4950e+00 -1.3980e+00 -4.1213e+00 +1.2910e+00 +7.7648e-01 +3.3600e+00 -1.1787e+00 -7.1416e-01 +2.5726e+00 -1.2686e+00 -4.6716e+00 +2.4489e+00 +3.1924e+00
% function evaluation | noise-free fitness - Fopt (6.671000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.729826509e+02 +3.729826509e+02 +4.396926509e+02 +4.396926509e+02 -1.6751e+00 -2.9109e+00 +2.9088e+00 +2.4957e+00 -2.3075e+00 +1.1637e+00 +1.0611e+00 -1.6408e+00 +1.3728e-01 -1.8444e+00 -3.1274e+00 -3.5866e+00 -1.5606e+00 +3.1357e+00 -4.9959e+00 -8.8718e-01 -2.4365e-02 +3.6971e+00 -4.7024e+00 +4.5962e-01
47 +2.410036079e+02 +2.410036079e+02 +3.077136079e+02 +3.077136079e+02 -1.5315e+00 -8.3740e-01 -1.0717e+00 +7.4368e-01 -1.9629e+00 +2.6545e+00 +3.4881e+00 -4.6189e+00 -3.5829e+00 -3.1647e+00 +2.7487e+00 -1.7786e+00 +4.0252e-01 -3.6397e+00 +4.7655e+00 +2.8876e+00 -1.0056e+00 -2.7049e+00 -4.6385e+00 -4.7030e+00
% function evaluation | noise-free fitness - Fopt (9.416700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.445690196e+02 +3.445690196e+02 +1.286239020e+03 +1.286239020e+03 +4.8279e+00 +3.6102e+00 -4.4592e+00 +2.7682e+00 +4.9202e+00 -1.4445e+00 +8.0367e-01 -2.9817e+00 +2.5934e+00 +1.0808e+00 -8.5720e-01 +2.5755e+00 +4.7309e+00 -8.8242e-01 +4.0225e+00 -1.2904e+00 -1.7544e+00 -1.1397e+00 +5.0200e-01 +4.9134e+00
